COD_DPTO;NOM_DPTO;COD_MPIO;NOM_MPIO;TIPO;LATITUD;LONGITUD
05;ANTIOQUIA;05001;MEDELLÍN;Municipio;6,257590259;-75,61103107
05;ANTIOQUIA;05002;ABEJORRAL;Municipio;5,803728154;-75,43847353
05;ANTIOQUIA;05004;ABRIAQUÍ;Municipio;6,627569378;-76,08597756
05;ANTIOQUIA;05021;ALEJANDRÍA;Municipio;6,365534125;-75,09059702
05;ANTIOQUIA;05030;AMAGÁ;Municipio;6,032921994;-75,7080031
05;ANTIOQUIA;05031;AMALFI;Municipio;6,977788843;-74,9812393
05;ANTIOQUIA;05034;ANDES;Municipio;5,604993248;-75,94128391
05;ANTIOQUIA;05036;ANGELÓPOLIS;Municipio;6,121430303;-75,71594966
05;ANTIOQUIA;05038;ANGOSTURA;Municipio;6,861498764;-75,358316
05;ANTIOQUIA;05040;ANORÍ;Municipio;7,193110778;-75,10848954
05;ANTIOQUIA;05042;SANTA FÉ DE ANTIOQUIA;Municipio;6,535711576;-75,90426658
05;ANTIOQUIA;05044;ANZÁ;Municipio;6,293546613;-75,91736927
05;ANTIOQUIA;05045;APARTADÓ;Municipio;7,86047815;-76,58236264
05;ANTIOQUIA;05051;ARBOLETES;Municipio;8,611395262;-76,41478317
05;ANTIOQUIA;05055;ARGELIA;Municipio;5,708114524;-75,09469795
05;ANTIOQUIA;05059;ARMENIA;Municipio;6,163683758;-75,80995528
05;ANTIOQUIA;05079;BARBOSA;Municipio;6,443417935;-75,32924085
05;ANTIOQUIA;05086;BELMIRA;Municipio;6,665853953;-75,68621659
05;ANTIOQUIA;05088;BELLO;Municipio;6,358841086;-75,58973588
05;ANTIOQUIA;05091;BETANIA;Municipio;5,727081285;-75,98689107
05;ANTIOQUIA;05093;BETULIA;Municipio;6,185783612;-75,95649246
05;ANTIOQUIA;05101;CIUDAD BOLÍVAR;Municipio;5,840995666;-76,01065253
05;ANTIOQUIA;05107;BRICEÑO;Municipio;7,111788462;-75,56223474
05;ANTIOQUIA;05113;BURITICÁ;Municipio;6,80906489;-75,91206595
05;ANTIOQUIA;05120;CÁCERES;Municipio;7,665155105;-75,22369744
05;ANTIOQUIA;05125;CAICEDO;Municipio;6,423463639;-75,99351498
05;ANTIOQUIA;05129;CALDAS;Municipio;6,054446841;-75,62642674
05;ANTIOQUIA;05134;CAMPAMENTO;Municipio;7,036017478;-75,28766178
05;ANTIOQUIA;05138;CAÑASGORDAS;Municipio;6,814950023;-76,02689632
05;ANTIOQUIA;05142;CARACOLÍ;Municipio;6,33797388;-74,73354817
05;ANTIOQUIA;05145;CARAMANTA;Municipio;5,555275296;-75,63082096
05;ANTIOQUIA;05147;CAREPA;Municipio;7,757967437;-76,64374657
05;ANTIOQUIA;05148;EL CARMEN DE VIBORAL;Municipio;5,978078841;-75,2635361
05;ANTIOQUIA;05150;CAROLINA;Municipio;6,754821442;-75,30590654
05;ANTIOQUIA;05154;CAUCASIA;Municipio;7,867941792;-75,03501824
05;ANTIOQUIA;05172;CHIGORODÓ;Municipio;7,631665644;-76,63964213
05;ANTIOQUIA;05190;CISNEROS;Municipio;6,550065431;-75,08254116
05;ANTIOQUIA;05197;COCORNÁ;Municipio;6,005593074;-75,16015403
05;ANTIOQUIA;05206;CONCEPCIÓN;Municipio;6,376106187;-75,21785901
05;ANTIOQUIA;05209;CONCORDIA;Municipio;6,057468678;-75,90014678
05;ANTIOQUIA;05212;COPACABANA;Municipio;6,351882893;-75,50075633
05;ANTIOQUIA;05234;DABEIBA;Municipio;6,992243782;-76,31426328
05;ANTIOQUIA;05237;DONMATÍAS;Municipio;6,492403905;-75,42227687
05;ANTIOQUIA;05240;EBÉJICO;Municipio;6,326444922;-75,78331175
05;ANTIOQUIA;05250;EL BAGRE;Municipio;7,704633351;-74,66427726
05;ANTIOQUIA;05264;ENTRERRÍOS;Municipio;6,594656004;-75,55913083
05;ANTIOQUIA;05266;ENVIGADO;Municipio;6,154394922;-75,54686779
05;ANTIOQUIA;05282;FREDONIA;Municipio;5,887702934;-75,67926242
05;ANTIOQUIA;05284;FRONTINO;Municipio;6,691364773;-76,33199656
05;ANTIOQUIA;05306;GIRALDO;Municipio;6,663095863;-75,94804663
05;ANTIOQUIA;05308;GIRARDOTA;Municipio;6,379745895;-75,44795744
05;ANTIOQUIA;05310;GÓMEZ PLATA;Municipio;6,709562839;-75,19270291
05;ANTIOQUIA;05313;GRANADA;Municipio;6,123380721;-75,12763646
05;ANTIOQUIA;05315;GUADALUPE;Municipio;6,861576325;-75,22591303
05;ANTIOQUIA;05318;GUARNE;Municipio;6,266625703;-75,43730801
05;ANTIOQUIA;05321;GUATAPÉ;Municipio;6,236329826;-75,15651272
05;ANTIOQUIA;05347;HELICONIA;Municipio;6,214511788;-75,74971002
05;ANTIOQUIA;05353;HISPANIA;Municipio;5,797039002;-75,90669203
05;ANTIOQUIA;05360;ITAGÜÍ;Municipio;6,179279438;-75,6142037
05;ANTIOQUIA;05361;ITUANGO;Municipio;7,341549718;-75,67842277
05;ANTIOQUIA;05364;JARDÍN;Municipio;5,574444339;-75,81842575
05;ANTIOQUIA;05368;JERICÓ;Municipio;5,769820536;-75,76488256
05;ANTIOQUIA;05376;LA CEJA;Municipio;5,992524843;-75,43086935
05;ANTIOQUIA;05380;LA ESTRELLA;Municipio;6,137595883;-75,64895499
05;ANTIOQUIA;05390;LA PINTADA;Municipio;5,746583958;-75,60220206
05;ANTIOQUIA;05400;LA UNIÓN;Municipio;5,940434685;-75,35429023
05;ANTIOQUIA;05411;LIBORINA;Municipio;6,723990935;-75,78300046
05;ANTIOQUIA;05425;MACEO;Municipio;6,534573585;-74,71410854
05;ANTIOQUIA;05440;MARINILLA;Municipio;6,18520515;-75,30487933
05;ANTIOQUIA;05467;MONTEBELLO;Municipio;5,916853903;-75,51972693
05;ANTIOQUIA;05475;MURINDÓ;Municipio;6,828773855;-76,70861349
05;ANTIOQUIA;05480;MUTATÁ;Municipio;7,329557848;-76,4630657
05;ANTIOQUIA;05483;NARIÑO;Municipio;5,581275312;-75,19457019
05;ANTIOQUIA;05490;NECOCLÍ;Municipio;8,493728551;-76,67699588
05;ANTIOQUIA;05495;NECHÍ;Municipio;7,983477394;-74,65844186
05;ANTIOQUIA;05501;OLAYA;Municipio;6,611418083;-75,77567097
05;ANTIOQUIA;05541;PEÑOL;Municipio;6,232396368;-75,22350906
05;ANTIOQUIA;05543;PEQUE;Municipio;7,044180058;-75,88968843
05;ANTIOQUIA;05576;PUEBLORRICO;Municipio;5,80970186;-75,86076667
05;ANTIOQUIA;05579;PUERTO BERRÍO;Municipio;6,481922267;-74,5287421
05;ANTIOQUIA;05585;PUERTO NARE;Municipio;6,126539139;-74,70317722
05;ANTIOQUIA;05591;PUERTO TRIUNFO;Municipio;5,954830151;-74,6861918
05;ANTIOQUIA;05604;REMEDIOS;Municipio;6,997267375;-74,55865652
05;ANTIOQUIA;05607;RETIRO;Municipio;6,053444254;-75,51573805
05;ANTIOQUIA;05615;RIONEGRO;Municipio;6,150785807;-75,41076052
05;ANTIOQUIA;05628;SABANALARGA;Municipio;6,901000506;-75,79222754
05;ANTIOQUIA;05631;SABANETA;Municipio;6,138305183;-75,60880599
05;ANTIOQUIA;05642;SALGAR;Municipio;5,970502334;-75,98137251
05;ANTIOQUIA;05647;SAN ANDRÉS DE CUERQUÍA;Municipio;6,918427233;-75,6657758
05;ANTIOQUIA;05649;SAN CARLOS;Municipio;6,193789659;-74,90732769
05;ANTIOQUIA;05652;SAN FRANCISCO;Municipio;5,840093731;-74,98176334
05;ANTIOQUIA;05656;SAN JERÓNIMO;Municipio;6,438300409;-75,70310727
05;ANTIOQUIA;05658;SAN JOSÉ DE LA MONTAÑA;Municipio;6,823258913;-75,67770826
05;ANTIOQUIA;05659;SAN JUAN DE URABÁ;Municipio;8,707141583;-76,53248234
05;ANTIOQUIA;05660;SAN LUIS;Municipio;6,024205956;-75,0076674
05;ANTIOQUIA;05664;SAN PEDRO DE LOS MILAGROS;Municipio;6,458666308;-75,5624839
05;ANTIOQUIA;05665;SAN PEDRO DE URABÁ;Municipio;8,37915695;-76,31664233
05;ANTIOQUIA;05667;SAN RAFAEL;Municipio;6,31074453;-74,99858652
05;ANTIOQUIA;05670;SAN ROQUE;Municipio;6,466165211;-74,9450732
05;ANTIOQUIA;05674;SAN VICENTE FERRER;Municipio;6,310387522;-75,32740163
05;ANTIOQUIA;05679;SANTA BÁRBARA;Municipio;5,878984956;-75,58330371
05;ANTIOQUIA;05686;SANTA ROSA DE OSOS;Municipio;6,675827825;-75,43814333
05;ANTIOQUIA;05690;SANTO DOMINGO;Municipio;6,481044132;-75,14260097
05;ANTIOQUIA;05697;EL SANTUARIO;Municipio;6,124209495;-75,25212278
05;ANTIOQUIA;05736;SEGOVIA;Municipio;7,26692339;-74,62163926
05;ANTIOQUIA;05756;SONSÓN;Municipio;5,826388779;-74,83637623
05;ANTIOQUIA;05761;SOPETRÁN;Municipio;6,520164552;-75,74580903
05;ANTIOQUIA;05789;TÁMESIS;Municipio;5,673758571;-75,70979974
05;ANTIOQUIA;05790;TARAZÁ;Municipio;7,488875998;-75,40189438
05;ANTIOQUIA;05792;TARSO;Municipio;5,871064557;-75,82871144
05;ANTIOQUIA;05809;TITIRIBÍ;Municipio;6,058349971;-75,79966005
05;ANTIOQUIA;05819;TOLEDO;Municipio;7,016397069;-75,71363382
05;ANTIOQUIA;05837;TURBO;Municipio;8,173851745;-76,5740377
05;ANTIOQUIA;05842;URAMITA;Municipio;6,913916924;-76,13318514
05;ANTIOQUIA;05847;URRAO;Municipio;6,33534134;-76,25906482
05;ANTIOQUIA;05854;VALDIVIA;Municipio;7,265404213;-75,40094502
05;ANTIOQUIA;05856;VALPARAÍSO;Municipio;5,651937802;-75,63083412
05;ANTIOQUIA;05858;VEGACHÍ;Municipio;6,836535122;-74,7540302
05;ANTIOQUIA;05861;VENECIA;Municipio;5,956576355;-75,77722423
05;ANTIOQUIA;05873;VIGÍA DEL FUERTE;Municipio;6,453351334;-76,69504802
05;ANTIOQUIA;05885;YALÍ;Municipio;6,716870679;-74,75565002
05;ANTIOQUIA;05887;YARUMAL;Municipio;6,9881309;-75,45439957
05;ANTIOQUIA;05890;YOLOMBÓ;Municipio;6,64442786;-75,02990266
05;ANTIOQUIA;05893;YONDÓ;Municipio;6,925159318;-74,15824041
05;ANTIOQUIA;05895;ZARAGOZA;Municipio;7,474004006;-74,85848326
08;ATLÁNTICO;08001;BARRANQUILLA;Municipio;10,98152051;-74,82771544
08;ATLÁNTICO;08078;BARANOA;Municipio;10,79329302;-74,92219491
08;ATLÁNTICO;08137;CAMPO DE LA CRUZ;Municipio;10,38405079;-74,88466039
08;ATLÁNTICO;08141;CANDELARIA;Municipio;10,48902047;-74,87756627
08;ATLÁNTICO;08296;GALAPA;Municipio;10,89771991;-74,88708788
08;ATLÁNTICO;08372;JUAN DE ACOSTA;Municipio;10,82306503;-75,07841904
08;ATLÁNTICO;08421;LURUACO;Municipio;10,63503116;-75,15402741
08;ATLÁNTICO;08433;MALAMBO;Municipio;10,84828864;-74,80617555
08;ATLÁNTICO;08436;MANATÍ;Municipio;10,45414555;-74,98477367
08;ATLÁNTICO;08520;PALMAR DE VARELA;Municipio;10,69481208;-74,7701509
08;ATLÁNTICO;08549;PIOJÓ;Municipio;10,74078959;-75,14366034
08;ATLÁNTICO;08558;POLONUEVO;Municipio;10,76740141;-74,85414844
08;ATLÁNTICO;08560;PONEDERA;Municipio;10,59465102;-74,79847316
08;ATLÁNTICO;08573;PUERTO COLOMBIA;Municipio;11,0044226;-74,9074058
08;ATLÁNTICO;08606;REPELÓN;Municipio;10,50757051;-75,12188053
08;ATLÁNTICO;08634;SABANAGRANDE;Municipio;10,79894015;-74,7687966
08;ATLÁNTICO;08638;SABANALARGA;Municipio;10,62250777;-74,95510542
08;ATLÁNTICO;08675;SANTA LUCÍA;Municipio;10,35364192;-74,96541179
08;ATLÁNTICO;08685;SANTO TOMÁS;Municipio;10,75562656;-74,78726468
08;ATLÁNTICO;08758;SOLEDAD;Municipio;10,9069066;-74,7784249
08;ATLÁNTICO;08770;SUAN;Municipio;10,31085035;-74,90713308
08;ATLÁNTICO;08832;TUBARÁ;Municipio;10,90721938;-74,98423293
08;ATLÁNTICO;08849;USIACURÍ;Municipio;10,74052266;-74,98267413
11;BOGOTÁ, D.C.;11001;BOGOTÁ, D.C.;Municipio;4,316107698;-74,1810727
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;Municipio;10,46343362;-75,45889915
13;BOLÍVAR;13006;ACHÍ;Municipio;8,622943262;-74,47805945
13;BOLÍVAR;13030;ALTOS DEL ROSARIO;Municipio;8,757468863;-74,19515811
13;BOLÍVAR;13042;ARENAL;Municipio;8,362996158;-74,10301905
13;BOLÍVAR;13052;ARJONA;Municipio;10,16422123;-75,37121788
13;BOLÍVAR;13062;ARROYOHONDO;Municipio;10,24171805;-75,02690422
13;BOLÍVAR;13074;BARRANCO DE LOBA;Municipio;8,837077654;-74,27966531
13;BOLÍVAR;13140;CALAMAR;Municipio;10,15517098;-74,99995949
13;BOLÍVAR;13160;CANTAGALLO;Municipio;7,239229146;-74,10014043
13;BOLÍVAR;13188;CICUCO;Municipio;9,235268598;-74,68840962
13;BOLÍVAR;13212;CÓRDOBA;Municipio;9,540047515;-74,89445635
13;BOLÍVAR;13222;CLEMENCIA;Municipio;10,55663696;-75,31446653
13;BOLÍVAR;13244;EL CARMEN DE BOLÍVAR;Municipio;9,699819876;-75,15793573
13;BOLÍVAR;13248;EL GUAMO;Municipio;10,03483672;-74,92811072
13;BOLÍVAR;13268;EL PEÑÓN;Municipio;8,864818786;-73,91230147
13;BOLÍVAR;13300;HATILLO DE LOBA;Municipio;8,981717133;-74,09071902
13;BOLÍVAR;13430;MAGANGUÉ;Municipio;9,053135895;-74,70539318
13;BOLÍVAR;13433;MAHATES;Municipio;10,17821391;-75,17978161
13;BOLÍVAR;13440;MARGARITA;Municipio;9,054601889;-74,22584706
13;BOLÍVAR;13442;MARÍA LA BAJA;Municipio;9,976017168;-75,34380265
13;BOLÍVAR;13458;MONTECRISTO;Municipio;8,01710024;-74,46342911
13;BOLÍVAR;13468;SANTA CRUZ DE MOMPOX;Municipio;9,142512064;-74,54519906
13;BOLÍVAR;13473;MORALES;Municipio;8,253700061;-73,9713459
13;BOLÍVAR;13490;NOROSÍ;Municipio;8,50613476;-74,11588912
13;BOLÍVAR;13549;PINILLOS;Municipio;8,886315511;-74,40888476
13;BOLÍVAR;13580;REGIDOR;Municipio;8,672628558;-73,91450679
13;BOLÍVAR;13600;RÍO VIEJO;Municipio;8,559982465;-73,90298668
13;BOLÍVAR;13620;SAN CRISTÓBAL;Municipio;10,36972087;-75,07333835
13;BOLÍVAR;13647;SAN ESTANISLAO;Municipio;10,36468192;-75,20523487
13;BOLÍVAR;13650;SAN FERNANDO;Municipio;9,081483143;-74,37186647
13;BOLÍVAR;13654;SAN JACINTO;Municipio;9,835362011;-75,10609201
13;BOLÍVAR;13655;SAN JACINTO DEL CAUCA;Municipio;8,212463202;-74,75082
13;BOLÍVAR;13657;SAN JUAN NEPOMUCENO;Municipio;9,967957823;-75,06571959
13;BOLÍVAR;13667;SAN MARTÍN DE LOBA;Municipio;8,816088444;-74,00599967
13;BOLÍVAR;13670;SAN PABLO;Municipio;7,507922612;-74,10356977
13;BOLÍVAR;13673;SANTA CATALINA;Municipio;10,64981278;-75,26548463
13;BOLÍVAR;13683;SANTA ROSA;Municipio;10,46920726;-75,36116053
13;BOLÍVAR;13688;SANTA ROSA DEL SUR;Municipio;7,772519173;-74,26272843
13;BOLÍVAR;13744;SIMITÍ;Municipio;7,851315534;-73,98371609
13;BOLÍVAR;13760;SOPLAVIENTO;Municipio;10,33209031;-75,11699226
13;BOLÍVAR;13780;TALAIGUA NUEVO;Municipio;9,269516705;-74,58695233
13;BOLÍVAR;13810;TIQUISIO;Municipio;8,492345176;-74,29676139
13;BOLÍVAR;13836;TURBACO;Municipio;10,35310756;-75,37971541
13;BOLÍVAR;13838;TURBANÁ;Municipio;10,25276929;-75,43270299
13;BOLÍVAR;13873;VILLANUEVA;Municipio;10,4449132;-75,26736275
13;BOLÍVAR;13894;ZAMBRANO;Municipio;9,745147021;-74,88067037
15;BOYACÁ;15001;TUNJA;Municipio;5,518472615;-73,37801856
15;BOYACÁ;15022;ALMEIDA;Municipio;4,954825081;-73,38813425
15;BOYACÁ;15047;AQUITANIA;Municipio;5,437416373;-72,87149471
15;BOYACÁ;15051;ARCABUCO;Municipio;5,73526424;-73,42793109
15;BOYACÁ;15087;BELÉN;Municipio;6,005059265;-72,89369887
15;BOYACÁ;15090;BERBEO;Municipio;5,230936356;-73,12731944
15;BOYACÁ;15092;BETÉITIVA;Municipio;5,920858933;-72,84857876
15;BOYACÁ;15097;BOAVITA;Municipio;6,337515626;-72,62021239
15;BOYACÁ;15104;BOYACÁ;Municipio;5,439856216;-73,38136994
15;BOYACÁ;15106;BRICEÑO;Municipio;5,673229265;-73,92660705
15;BOYACÁ;15109;BUENAVISTA;Municipio;5,489399419;-73,95066255
15;BOYACÁ;15114;BUSBANZÁ;Municipio;5,843483731;-72,87574623
15;BOYACÁ;15131;CALDAS;Municipio;5,575990669;-73,88057508
15;BOYACÁ;15135;CAMPOHERMOSO;Municipio;5,006862536;-73,1446703
15;BOYACÁ;15162;CERINZA;Municipio;5,962013698;-72,96447288
15;BOYACÁ;15172;CHINAVITA;Municipio;5,202971639;-73,34048074
15;BOYACÁ;15176;CHIQUINQUIRÁ;Municipio;5,622488024;-73,80424531
15;BOYACÁ;15180;CHISCAS;Municipio;6,68911806;-72,41795675
15;BOYACÁ;15183;CHITA;Municipio;6,091468485;-72,43903174
15;BOYACÁ;15185;CHITARAQUE;Municipio;5,984394625;-73,42582375
15;BOYACÁ;15187;CHIVATÁ;Municipio;5,556830465;-73,26061715
15;BOYACÁ;15189;CIÉNEGA;Municipio;5,393059633;-73,28205772
15;BOYACÁ;15204;CÓMBITA;Municipio;5,667822366;-73,32137049
15;BOYACÁ;15212;COPER;Municipio;5,452461072;-74,05996578
15;BOYACÁ;15215;CORRALES;Municipio;5,82454582;-72,84544845
15;BOYACÁ;15218;COVARACHÍA;Municipio;6,519521476;-72,74020421
15;BOYACÁ;15223;CUBARÁ;Municipio;6,886954878;-72,18156285
15;BOYACÁ;15224;CUCAITA;Municipio;5,527104109;-73,44598646
15;BOYACÁ;15226;CUÍTIVA;Municipio;5,58775449;-72,93953686
15;BOYACÁ;15232;CHÍQUIZA;Municipio;5,643075648;-73,44562391
15;BOYACÁ;15236;CHIVOR;Municipio;4,871181606;-73,36142379
15;BOYACÁ;15238;DUITAMA;Municipio;5,890602515;-73,06709484
15;BOYACÁ;15244;EL COCUY;Municipio;6,353363177;-72,41923752
15;BOYACÁ;15248;EL ESPINO;Municipio;6,508240556;-72,48049625
15;BOYACÁ;15272;FIRAVITOBA;Municipio;5,67367659;-73,01983352
15;BOYACÁ;15276;FLORESTA;Municipio;5,85899211;-72,92499827
15;BOYACÁ;15293;GACHANTIVÁ;Municipio;5,744105975;-73,5426552
15;BOYACÁ;15296;GÁMEZA;Municipio;5,799050256;-72,72964765
15;BOYACÁ;15299;GARAGOA;Municipio;5,089466651;-73,31430272
15;BOYACÁ;15317;GUACAMAYAS;Municipio;6,445438546;-72,51635332
15;BOYACÁ;15322;GUATEQUE;Municipio;5,01450831;-73,48812352
15;BOYACÁ;15325;GUAYATÁ;Municipio;4,931424341;-73,49663372
15;BOYACÁ;15332;GÜICÁN DE LA SIERRA;Municipio;6,566991765;-72,25599334
15;BOYACÁ;15362;IZA;Municipio;5,617366016;-72,96986504
15;BOYACÁ;15367;JENESANO;Municipio;5,38916272;-73,40087021
15;BOYACÁ;15368;JERICÓ;Municipio;6,155633662;-72,58523093
15;BOYACÁ;15377;LABRANZAGRANDE;Municipio;5,541378132;-72,5903846
15;BOYACÁ;15380;LA CAPILLA;Municipio;5,113167102;-73,45923708
15;BOYACÁ;15401;LA VICTORIA;Municipio;5,507008121;-74,24162727
15;BOYACÁ;15403;LA UVITA;Municipio;6,265126191;-72,55551085
15;BOYACÁ;15407;VILLA DE LEYVA;Municipio;5,665762424;-73,514948
15;BOYACÁ;15425;MACANAL;Municipio;4,980176495;-73,29413695
15;BOYACÁ;15442;MARIPÍ;Municipio;5,569810633;-74,02003127
15;BOYACÁ;15455;MIRAFLORES;Municipio;5,150953297;-73,17896722
15;BOYACÁ;15464;MONGUA;Municipio;5,710937981;-72,63402875
15;BOYACÁ;15466;MONGUÍ;Municipio;5,697352228;-72,83298664
15;BOYACÁ;15469;MONIQUIRÁ;Municipio;5,863370485;-73,55852538
15;BOYACÁ;15476;MOTAVITA;Municipio;5,606192449;-73,37734267
15;BOYACÁ;15480;MUZO;Municipio;5,539429272;-74,11177139
15;BOYACÁ;15491;NOBSA;Municipio;5,778759851;-72,93268324
15;BOYACÁ;15494;NUEVO COLÓN;Municipio;5,354701485;-73,44873424
15;BOYACÁ;15500;OICATÁ;Municipio;5,610787844;-73,27991905
15;BOYACÁ;15507;OTANCHE;Municipio;5,753787787;-74,19719423
15;BOYACÁ;15511;PACHAVITA;Municipio;5,148323877;-73,39951219
15;BOYACÁ;15514;PÁEZ;Municipio;5,095211035;-73,00435863
15;BOYACÁ;15516;PAIPA;Municipio;5,762027786;-73,13777442
15;BOYACÁ;15518;PAJARITO;Municipio;5,382328949;-72,69672674
15;BOYACÁ;15522;PANQUEBA;Municipio;6,443299758;-72,46182431
15;BOYACÁ;15531;PAUNA;Municipio;5,688801559;-74,00504122
15;BOYACÁ;15533;PAYA;Municipio;5,621242742;-72,3692906
15;BOYACÁ;15537;PAZ DE RÍO;Municipio;6,030008561;-72,75988018
15;BOYACÁ;15542;PESCA;Municipio;5,498483324;-73,07837993
15;BOYACÁ;15550;PISBA;Municipio;5,768131812;-72,43993232
15;BOYACÁ;15572;PUERTO BOYACÁ;Municipio;5,953466654;-74,4528581
15;BOYACÁ;15580;QUÍPAMA;Municipio;5,595729831;-74,26857067
15;BOYACÁ;15599;RAMIRIQUÍ;Municipio;5,319934092;-73,310779
15;BOYACÁ;15600;RÁQUIRA;Municipio;5,496268621;-73,62894438
15;BOYACÁ;15621;RONDÓN;Municipio;5,379947879;-73,19650995
15;BOYACÁ;15632;SABOYÁ;Municipio;5,699926051;-73,74799466
15;BOYACÁ;15638;SÁCHICA;Municipio;5,573464882;-73,543102
15;BOYACÁ;15646;SAMACÁ;Municipio;5,47053997;-73,5211756
15;BOYACÁ;15660;SAN EDUARDO;Municipio;5,234614686;-73,04914067
15;BOYACÁ;15664;SAN JOSÉ DE PARE;Municipio;5,994154088;-73,54386522
15;BOYACÁ;15667;SAN LUIS DE GACENO;Municipio;4,798203543;-73,13397018
15;BOYACÁ;15673;SAN MATEO;Municipio;6,395388812;-72,55184862
15;BOYACÁ;15676;SAN MIGUEL DE SEMA;Municipio;5,532326922;-73,74715898
15;BOYACÁ;15681;SAN PABLO DE BORBUR;Municipio;5,677345066;-74,11403749
15;BOYACÁ;15686;SANTANA;Municipio;6,057614971;-73,48974828
15;BOYACÁ;15690;SANTA MARÍA;Municipio;4,823002556;-73,25377506
15;BOYACÁ;15693;SANTA ROSA DE VITERBO;Municipio;5,892950301;-72,9917278
15;BOYACÁ;15696;SANTA SOFÍA;Municipio;5,731602716;-73,60366287
15;BOYACÁ;15720;SATIVANORTE;Municipio;6,13211793;-72,73032415
15;BOYACÁ;15723;SATIVASUR;Municipio;6,083405978;-72,72410815
15;BOYACÁ;15740;SIACHOQUE;Municipio;5,498747701;-73,21681778
15;BOYACÁ;15753;SOATÁ;Municipio;6,323088045;-72,69604089
15;BOYACÁ;15755;SOCOTÁ;Municipio;5,906513772;-72,53646361
15;BOYACÁ;15757;SOCHA;Municipio;5,960498836;-72,68239784
15;BOYACÁ;15759;SOGAMOSO;Municipio;5,646672053;-72,8709565
15;BOYACÁ;15761;SOMONDOCO;Municipio;4,970974064;-73,42878785
15;BOYACÁ;15762;SORA;Municipio;5,580573191;-73,44371838
15;BOYACÁ;15763;SOTAQUIRÁ;Municipio;5,763010553;-73,24352232
15;BOYACÁ;15764;SORACÁ;Municipio;5,494890461;-73,31899997
15;BOYACÁ;15774;SUSACÓN;Municipio;6,215200578;-72,71575634
15;BOYACÁ;15776;SUTAMARCHÁN;Municipio;5,640030759;-73,62598773
15;BOYACÁ;15778;SUTATENZA;Municipio;5,030711335;-73,41224401
15;BOYACÁ;15790;TASCO;Municipio;5,882294313;-72,72626817
15;BOYACÁ;15798;TENZA;Municipio;5,071413139;-73,42479699
15;BOYACÁ;15804;TIBANÁ;Municipio;5,301116649;-73,3932521
15;BOYACÁ;15806;TIBASOSA;Municipio;5,747329389;-73,01114724
15;BOYACÁ;15808;TINJACÁ;Municipio;5,577566497;-73,67614572
15;BOYACÁ;15810;TIPACOQUE;Municipio;6,42035349;-72,69463583
15;BOYACÁ;15814;TOCA;Municipio;5,580254287;-73,1606969
15;BOYACÁ;15816;TOGÜÍ;Municipio;5,921830062;-73,48921806
15;BOYACÁ;15820;TÓPAGA;Municipio;5,765350303;-72,83672958
15;BOYACÁ;15822;TOTA;Municipio;5,501297215;-72,99633297
15;BOYACÁ;15832;TUNUNGUÁ;Municipio;5,720301516;-73,94330927
15;BOYACÁ;15835;TURMEQUÉ;Municipio;5,305697418;-73,50908714
15;BOYACÁ;15837;TUTA;Municipio;5,678126998;-73,17343053
15;BOYACÁ;15839;TUTAZÁ;Municipio;6,078051903;-72,85707832
15;BOYACÁ;15842;ÚMBITA;Municipio;5,217241368;-73,46338477
15;BOYACÁ;15861;VENTAQUEMADA;Municipio;5,383385481;-73,52097942
15;BOYACÁ;15879;VIRACACHÁ;Municipio;5,440558216;-73,26627456
15;BOYACÁ;15897;ZETAQUIRA;Municipio;5,285635983;-73,16763091
17;CALDAS;17001;MANIZALES;Municipio;5,08343301;-75,50727881
17;CALDAS;17013;AGUADAS;Municipio;5,616204006;-75,4554471
17;CALDAS;17042;ANSERMA;Municipio;5,20029922;-75,75289078
17;CALDAS;17050;ARANZAZU;Municipio;5,265539969;-75,47392619
17;CALDAS;17088;BELALCÁZAR;Municipio;4,99467728;-75,81225989
17;CALDAS;17174;CHINCHINÁ;Municipio;4,974340569;-75,65954686
17;CALDAS;17272;FILADELFIA;Municipio;5,285743777;-75,58978784
17;CALDAS;17380;LA DORADA;Municipio;5,410515691;-74,72114262
17;CALDAS;17388;LA MERCED;Municipio;5,393185716;-75,55791071
17;CALDAS;17433;MANZANARES;Municipio;5,23295391;-75,15263447
17;CALDAS;17442;MARMATO;Municipio;5,492632029;-75,60209955
17;CALDAS;17444;MARQUETALIA;Municipio;5,309142491;-75,04117892
17;CALDAS;17446;MARULANDA;Municipio;5,235585244;-75,28316648
17;CALDAS;17486;NEIRA;Municipio;5,183358589;-75,50692977
17;CALDAS;17495;NORCASIA;Municipio;5,638062349;-74,85492707
17;CALDAS;17513;PÁCORA;Municipio;5,500035035;-75,48245057
17;CALDAS;17524;PALESTINA;Municipio;5,050342543;-75,66176266
17;CALDAS;17541;PENSILVANIA;Municipio;5,407187836;-75,16683996
17;CALDAS;17614;RIOSUCIO;Municipio;5,442275418;-75,75220499
17;CALDAS;17616;RISARALDA;Municipio;5,097563816;-75,73335166
17;CALDAS;17653;SALAMINA;Municipio;5,370332425;-75,40962177
17;CALDAS;17662;SAMANÁ;Municipio;5,519692873;-74,99718577
17;CALDAS;17665;SAN JOSÉ;Municipio;5,083424513;-75,8101789
17;CALDAS;17777;SUPÍA;Municipio;5,45295802;-75,64035705
17;CALDAS;17867;VICTORIA;Municipio;5,447542859;-74,83622502
